oshpd_id9,OSHPD_ID,COUNTY,FACILITY_NAME,ADDRESS,CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,teach_rural,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,TOC_Acute,TOC_SN_IC,TOC_Psych,TOC_Chem_Dep,TOC_Rehab,TOC_Unknown,Sex_Male,Sex_Female,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_nhpi,racegrp_black,racegrp_white,racegrp_unknown,racegrp_other,racegrp_multirace,Admt_Non_HCF,Admt_Clinic_Dr,Admt_Hosp_Dif,Admt_SNF_ICF_ALF,Admt_Another_HCF,Admt_DistinctPartXfer,Admt_Amb_Surgery,Admt_HospiceFacility,Admt_Court_LE,Admt_NA,Admt_Newborn,admt_disaster_care_site,Route_Your_ER,Route_Another_ER,Route_No_ER,Route_NA,dsch_days,Adm_Emergency,Adm_Urgent,Adm_Elective,Adm_Newborn,Adm_Trauma,Adm_NA,disp_Routine,disp_Acute_Care,disp_Rehab,disp_SN_IC_Care,disp_Residential_Care,disp_Prison_Jail,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Disaster_Care_Site,disp_Childrens_or_Cancer,disp_Hospice_Care,disp_Psychiatric_Care,disp_CAH,disp_Not_Defined_Elsewhere,disp_Other,disp_Invalid_Blank,DNR_Yes,DNR_No,DNR_Unknown,Payer_Medicare,Payer_Medi_Cal,Payer_Priv_Coverage,Payer_Workers_Comp,Payer_County_Indigent_Prog,Payer_Other_Government,Payer_Other_Indigent,Payer_Self_Pay,Payer_Other_Payer,Payer_Unknown,dx_Infectious,dx_Neoplasms,dx_Diseases_of_the_Blood,dx_Endocrine,dx_MentalHealth,dx_Nervous_System,dx_Eye,dx_Ear,dx_Circulatory,dx_Respiratory,dx_Digestive,dx_Skin,dx_Musculoskeletal,dx_Genitourinary,dx_Pregnancy_Childbirth,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Symptoms_Signs_NEC,dx_Injury_Poisoning,dx_Factors_Influencing_Health,dx_Other_Unknown,PR_Diagnostic_Therapeutic,PR_Obstetrical,PR_Cardiovascular_System,PR_Digestive_System,PR_Ear,PR_Endocrine_System,PR_Eye,PR_Reproductive_System,PR_Hemic_Lymph_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_None,PR_No_Group_Assigned,Zip_Unk_Inv_Bl,Zip_Homeless,Zip_Foreign,Zip_Out_of_State,Zip_CA_Resident,,,,,,,
106040937,040937,BUTTE,OROVILLE HOSPITAL,2767 OLIVE HWY,OROVILLE,95966,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 4,District 3,Oroville/Palermo/Thermalito,Rural,13329,325,,,,,6597,7056,1,547,248,924,1397,1459,2289,2757,2246,1787,,1080,12378,196,417,528,,439,11087,107,996,80,12704,,15,108,2,324,41,,18,7,435,,11613,,2041,,62466,8,12018,1193,435,,,9561,275,2,1160,96,64,1510,301,640,,,33,10,,,2,,421,13233,,6024,5650,1285,27,1,409,4,254,,,3643,289,68,425,244,639,8,26,1963,374,1383,159,528,627,541,471,7,701,1470,86,2,840,440,420,1392,9,8,1,231,21,347,525,76,28,283,266,8432,335,1,389,,84,13180,,,,,,,
106040962,040962,BUTTE,ENLOE MEDICAL CENTER- ESPLANADE,1531 ESPLANADE,CHICO,95926,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 4,District 3,Chapmantown/Chico,Urban,19472,,507,,465,,9359,11085,,2244,256,1577,1905,1387,2129,3539,3963,3444,,2976,16968,500,263,341,36,327,15926,245,3090,216,16873,434,465,176,64,427,,,2,9,1994,,13599,41,6804,,90998,13173,552,4359,1994,351,15,13684,347,419,1798,101,9,,637,3159,,,267,21,,,,2,2187,18257,,9390,5032,5603,55,,74,,290,,,2607,445,136,832,697,468,14,24,3210,1187,1892,318,944,1109,2081,2083,11,382,1847,157,,1358,1961,1581,1937,9,8,4,185,54,375,1562,248,135,455,321,9715,536,2,422,1,94,19925,,,,,,,
106044006,044006,BUTTE,BUTTE COUNTY MENTAL HEALTH SERVICES,592 RIO LINDO AVE,CHICO,95926,City or County,Small/Rural,1-49,District 4,District 3,Chapmantown/Chico,Urban,,,356,,,,176,180,,,17,112,98,62,44,18,,,5,68,267,21,36,,,19,246,16,39,,139,59,131,4,5,,,,18,,,,,134,222,,3297,2,354,,,,,314,3,,,19,10,5,,,,,,,,5,,,,356,,53,271,,,,,,32,,,,,,,350,,,,,,,,,,,,,2,,3,1,,,,,,,,,,,,,,,,356,,,3,,1,352,,,,,,,
106050932,050932,CALAVERAS,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH RD,SAN ANDREAS,95249,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 8,District 5,Angels Camp/Arnold/Copperopolis/Mountain Ranch/Murphys/San Andreas/Valley Springs/West Point,Rural,869,5,,,,,433,441,,,,22,41,55,121,199,235,201,,31,833,10,,,,,837,17,20,,869,,,2,2,1,,,,,,,835,,39,,3313,829,3,42,,,,366,73,11,151,2,,26,34,186,,,13,3,2,7,,,124,750,,550,172,128,2,,16,,6,,,222,11,5,65,28,35,,2,138,77,113,29,27,40,,,,16,63,1,2,150,,86,68,,,,,1,17,59,7,1,2,2,448,33,3,13,,6,852,,,,,,,
106060870,060870,COLUSA,COLUSA MEDICAL CENTER,199 E WEBSTER ST,COLUSA,95932,Investor - Limited Liability Company,Small/Rural,1-49,District 4,District 3,Colusa,Rural,641,214,,,,,405,450,,,,14,33,61,134,171,217,223,2,174,681,,,,,15,771,30,,39,578,,152,2,,123,,,,,,,516,37,302,,6873,46,783,26,,,,406,69,,255,2,1,43,29,43,,,1,3,,3,,,210,645,,548,208,79,1,,,,13,6,,291,7,7,50,25,31,,1,94,65,60,39,23,69,,,,56,32,5,,561,,1,2,1,,,1,,14,3,,,66,11,174,21,,21,,8,826,,,,,,,
106070924,070924,CONTRA COSTA,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVE,MARTINEZ,94553,City or County,Small/Rural,150-199,District 3,District 14,Crockett/Hercules/Martinez West/Pinole/Port Costa/Richmond Northeast/Rodeo,Urban,7272,,831,,,,3340,4763,,1749,175,1385,1525,694,892,949,459,275,,3431,4186,486,24,752,88,1219,2192,134,3548,146,5438,278,252,41,,363,,,34,7,1690,,4066,246,3791,,39343,1151,4876,380,1690,,6,7134,439,1,78,243,71,6,58,5,,3,11,54,,,,,239,7864,,1226,6298,301,1,,60,1,210,6,,432,156,45,290,1054,110,2,2,717,165,767,134,78,254,1821,1749,2,170,128,26,1,1866,1550,61,660,2,6,1,170,30,100,170,50,18,35,28,3012,344,4,472,,17,7610,,,,,,,
106070934,070934,CONTRA COSTA,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,94509,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 7,District 11,Brentwood Central and West/Oakley,Urban,6979,,,,,,3233,3746,,533,72,475,662,681,1066,1371,1137,982,,1719,5196,64,22,317,272,1506,3479,55,1220,108,6130,55,61,208,7,1,2,,1,,514,,5768,16,1195,,28229,4257,1979,229,514,,,3781,348,9,764,58,1,306,238,1293,,7,155,11,4,4,,,228,6751,,2894,2412,1360,8,,199,,96,10,,1311,88,103,390,109,183,1,12,1441,440,723,105,108,335,544,531,,176,369,10,,982,504,891,533,2,,1,62,9,107,256,31,19,111,76,3166,229,27,253,2,46,6651,,,,,,,
106070988,070988,CONTRA COSTA,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY RD,WALNUT CREEK,94598,Non-profit Corporation (incl. Church-related),Small/Rural,500+,District 7,District 16,Clayton/Concord South/Walnut Creek Central and East,Urban,20826,,,,479,,8989,12316,,3578,426,1270,2919,1280,1851,2804,3358,3819,,3277,17309,719,74,2376,144,1498,13507,705,2322,679,15075,360,1871,885,3,32,8,,4,17,3050,,11124,441,9740,,109135,10338,1401,5303,3050,1197,16,10909,577,329,2364,3,8,173,664,5774,,30,344,116,,7,7,,1059,20246,,7947,3144,9118,163,,476,,453,4,,1671,1025,185,536,199,491,23,17,2113,803,1739,243,1686,721,3199,3218,24,191,3014,207,,844,2940,1111,1837,7,22,22,820,147,556,2695,526,131,563,174,8519,391,14,295,,122,20874,,,,,,,
106070990,070990,CONTRA COSTA,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN ST,WALNUT CREEK,94596,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 7,District 16,Clayton/Concord South/Walnut Creek Central and East,Urban,14723,,,,,,5772,8951,,3317,133,916,2601,753,977,1427,2129,2467,3,1964,12383,376,50,2648,68,769,8356,399,2163,270,9819,247,645,446,433,1,1,,,15,3116,,7131,282,7310,,58613,2212,8569,825,3116,,1,10125,375,79,1236,7,1,93,396,2033,,,329,25,,14,10,,1730,12993,,5349,737,8542,10,,16,,69,,,2005,337,65,336,143,175,7,5,1744,481,1108,167,127,451,3323,3214,6,190,777,62,,3639,3134,1165,1162,2,6,1,915,23,236,566,89,90,252,297,2765,381,4,18,,30,14671,,,,,,,
106071018,071018,CONTRA COSTA,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,2540 EAST ST,CONCORD,94520,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 7,District 14,Avon/Clyde/Concord Central/Pittsburg Southwest,Urban,10675,,,,,,5480,5195,,,22,270,515,824,1620,2534,2720,2170,,1829,8751,95,52,872,137,1249,6853,115,1271,126,9587,245,564,266,5,1,2,1,,4,,,8230,127,2318,,57706,8275,806,1594,,,,4381,270,29,1477,9,,300,424,3545,,,179,51,,5,5,,924,9751,,5594,2181,2182,19,,516,,180,3,,1514,497,143,696,140,239,12,7,2562,609,1443,201,716,837,19,,35,133,841,31,,741,2,2150,1538,4,8,1,62,65,249,1064,76,17,360,322,3778,238,3,355,2,58,10257,,,,,,,
106074017,074017,CONTRA COSTA,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON RD,SAN RAMON,94583,Investor - Corporation,Small/Rural,100-149,District 7,District 16,Alamo/Danville/Diablo/San Ramon,Urban,4081,,,,,,1859,2222,,345,24,131,419,318,451,584,768,1041,,234,3698,149,,657,41,200,2583,121,455,24,3456,19,245,13,18,,1,,1,,328,,2675,231,1175,,16711,1221,1957,575,328,,,2443,61,11,416,17,1,73,101,855,,4,92,6,,1,,,511,3566,4,1471,176,2097,102,,28,4,8,195,,507,129,48,192,60,149,5,14,639,191,494,57,324,206,348,337,5,67,295,14,,992,333,285,444,1,,,28,6,58,391,60,7,91,110,1191,84,,3,1,36,4041,,,,,,,
106074039,074039,CONTRA COSTA,JOHN MUIR BEHAVIORAL HEALTH CENTER,2740 GRANT ST,CONCORD,94520,Non-profit Corporation (incl. Church-related),Small/Rural,50-99,District 7,District 14,Concord West/Martinez East/Martinez Waterfront/Pacheco/Pleasant Hill East,Urban,,,2790,,,,1063,1726,1,59,1458,390,244,224,207,146,54,,8,497,2084,209,13,191,11,239,1405,273,621,37,483,7,2300,,,,,,,,,,,2292,498,,17440,2493,295,2,,,,2517,13,12,,,3,235,,,,,,6,,,4,,,2790,,317,723,1493,,,244,,13,,,,,,,2789,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2790,,,102,,20,2668,,,,,,,
106074097,074097,CONTRA COSTA,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,94531,Non-profit Corporation (incl. Church-related),Small/Rural,150-199,District 7,District 11,Brentwood Central and West/Oakley,Urban,10357,,,,,,4114,6243,,2000,62,1010,1568,671,1000,1346,1417,1281,2,2251,8067,39,26,1118,109,1672,4577,85,2609,161,7904,90,260,40,83,,1,,,23,1956,,5540,55,4762,,34797,1177,6632,592,1956,,,7047,430,19,603,,1,86,237,1732,,1,189,9,,1,2,,771,9586,,3559,1156,5495,8,,14,,125,,,1828,239,82,175,64,161,10,2,1187,304,943,101,150,339,2111,1999,5,136,487,34,,2593,1986,347,964,6,,4,657,12,145,395,39,56,164,187,2439,363,4,45,,18,10290,,,,,,,
106084001,084001,DEL NORTE,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,95531,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 2,District 2,Crescent City/Gasquet/Klamath/Smith River,Rural,1989,,,,135,,958,1166,,247,30,217,166,152,266,397,391,258,,188,1896,40,96,31,,20,1711,33,138,95,1674,21,88,28,2,69,,,19,,223,,1431,7,686,,9404,846,664,331,223,60,,1381,111,55,115,10,25,81,103,228,,1,8,2,2,2,,,217,1907,,929,674,296,11,,177,,37,,,585,21,11,59,37,49,,2,216,96,198,26,54,45,242,232,1,37,193,20,,328,222,35,150,1,,,44,4,41,185,2,4,28,3,996,81,15,63,,304,1742,,,,,,,
106090793,090793,EL DORADO,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVE,SOUTH LAKE TAHOE,96150,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 1,District 5,South Lake Tahoe,Rural,1834,9,,,,,839,1003,1,330,28,188,283,127,177,347,195,168,,316,1397,130,13,44,,14,1533,167,34,38,1101,412,17,2,4,8,,,2,4,293,,1074,,769,,6772,991,48,415,293,96,,1415,82,4,88,2,1,22,37,174,,2,11,4,1,,,,111,1732,,539,480,629,9,,73,,107,6,,223,28,8,54,47,29,2,,133,98,192,32,74,55,312,305,1,8,227,13,2,43,283,38,126,1,,1,33,1,51,173,22,10,30,13,1013,5,,20,1,337,1485,,,,,,,
106090933,090933,EL DORADO,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,PLACERVILLE,95667,Non-profit Corporation (incl. Church-related),Small/Rural,100-149,District 1,District 5,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,4893,,,,,,2255,2638,,380,38,325,445,333,558,883,939,992,,342,4498,53,28,34,,25,4341,42,396,27,3719,685,8,72,4,,,,4,33,368,,3864,,1024,5,18438,2478,1397,555,368,95,,3333,195,7,428,15,17,129,151,438,,,168,4,,8,,,490,4399,4,1861,1367,1457,10,,145,,38,6,9,765,104,27,182,182,100,,1,682,307,652,116,263,231,403,380,3,80,406,8,1,907,352,247,449,3,,,27,6,103,364,44,9,73,334,1970,5,,114,,36,4743,,,,,,,
106094002,094002,EL DORADO,TELECARE EL DORADO COUNTY P.H.F.,935B SPRING ST,PLACERVILLE,95667,Investor - Corporation,Small/Rural,1-49,District 1,District 5,Cool/Diamond Springs/Latrobe/Pilot Hill/Placerville,Rural,,,283,,,,142,141,,,17,78,111,36,29,,,,12,20,241,22,,,,17,228,16,22,,1,,280,,1,,,,1,,,,,,283,,4506,,283,,,,,255,2,,1,2,9,14,,,,,,,,,,,,283,,,262,,,19,,,,2,,,,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,,1,,,2,280,,,,,,,
106100005,100005,FRESNO,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,93611,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 8,District 23,Auberry/Calwa/Centerville/Clovis East/Del Rey/Fowler/Friant/Sanger/Shaver Lake,Rural,20728,,,,1,,7775,12953,1,4666,171,2808,3297,1306,1697,2365,2334,2085,,7933,12695,101,228,1647,53,866,16883,78,837,137,15904,14,14,118,11,6,,4,1,1,4656,,10209,5,10507,8,86945,10391,4489,1187,4656,2,4,14199,572,417,1114,95,,375,681,2862,,4,383,19,,4,3,1,381,20347,1,5945,6378,7701,40,,340,,325,,,2318,504,101,903,144,257,9,7,1482,757,1853,247,275,959,4925,4665,7,201,980,135,,1690,4603,894,1754,5,11,,168,71,321,982,118,38,315,196,8737,826,3,101,1,71,20553,,,,,,,
106100697,100697,FRESNO,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVE,COALINGA,93210,Investor - Limited Liability Company,Small/Rural,100-149,District 12,District 31,Coalinga,Rural,421,65,,,,,226,260,,,,41,46,80,96,89,86,43,5,270,209,7,,,,13,461,12,,,446,,16,7,,16,,,1,,,,116,,370,,5280,54,415,17,,,,359,11,,28,3,7,27,10,4,,1,1,1,15,19,,,86,400,,117,194,5,,,5,,45,120,,68,1,3,44,23,30,,2,59,48,41,16,21,69,,,,37,22,2,,224,,,,,,,,,1,2,,,22,,228,9,1,4,,4,477,,,,,,,
106100717,100717,FRESNO,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,2823 FRESNO ST,FRESNO,93721,Non-profit Corporation (incl. Church-related),Teaching,500+,District 14,District 31,Fresno West Central,Urban,39415,189,2756,,729,,20464,22624,1,4633,1126,5557,6157,5012,6156,6727,4783,2938,,21035,21940,114,340,2942,104,3898,33041,70,2120,574,31557,335,3350,731,1066,1729,5,12,283,1,4020,,25380,658,17041,10,306934,21191,8969,5646,4020,3161,102,26915,784,960,3094,127,368,1849,1409,6692,,13,583,198,,31,65,1,749,42340,,12107,21798,5785,241,99,1909,,1137,13,,4024,1181,238,2661,3700,1224,54,67,5749,1507,3370,617,1032,1641,5151,4204,73,856,5201,539,,4142,3995,4226,4626,33,69,34,452,185,1079,2409,981,103,930,318,18195,1312,41,2212,6,157,40673,,,,,,,
106100797,100797,FRESNO,ADVENTIST HEALTH REEDLEY,372 W CYPRESS AVE,REEDLEY,93654,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 14,District 31,Orange Cove/Parlier/Reedley/Squaw Valley/Tivy Valley/Wonder Valley,Rural,2797,134,,,,,814,2117,,1216,83,737,454,99,75,101,78,88,,2451,408,72,,12,,19,2178,48,674,,1527,35,119,12,4,21,,,,1,1212,,310,33,2588,,9155,233,746,740,1212,,,2630,74,1,87,,2,16,4,77,,25,7,,,7,,1,73,2858,,230,2236,404,,,12,,46,,3,46,24,3,41,5,12,,,87,36,38,30,16,53,1253,1216,,35,28,8,,1234,1223,13,11,,,,39,,3,1,1,1,2,5,372,26,2,5,,6,2918,,,,,,,
106100899,100899,FRESNO,ST. AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,93720,Non-profit Corporation (incl. Church-related),Small/Rural,300-499,District 8,District 23,Fresno North Central,Urban,25866,,,,,,10547,15316,3,4005,262,2905,3068,1936,2793,3739,3626,3532,,10879,14900,87,114,1876,22,1747,20258,205,1604,40,19205,2270,176,172,27,,4,,,7,4005,,17995,34,7837,,116550,18024,1142,2694,4005,,1,17369,270,155,1733,126,,664,961,3741,1,391,419,31,,2,3,,2517,23349,,9969,10868,4498,38,,235,,173,84,1,2851,718,114,1252,334,492,10,18,3451,1276,2611,459,592,1469,4292,4005,17,422,1411,71,1,2753,3968,2391,2538,5,5,2,322,67,498,1300,131,104,460,374,9985,963,3,299,37,105,25422,,,,,,,
106104023,104023,FRESNO,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,7173 N SHARON AVE,FRESNO,93720,Investor - Limited Liability Company,Small/Rural,50-99,District 8,District 23,Fresno Northwest,Urban,1355,,,,,,674,681,,,,25,40,70,150,300,422,346,2,213,1067,75,,68,,51,1209,27,,,6,,1349,,,,,,,,,,,1316,39,,17811,,1,1354,,,,624,160,,107,2,,,,454,,,7,,,1,,,10,1345,,916,180,233,14,,,,,12,,2,19,1,5,,380,1,,255,5,6,1,96,4,,,,70,302,208,,22,,52,8,,,,,,,,,,,,1273,,,1,,9,1345,,,,,,,
106104047,104047,FRESNO,FRESNO SURGICAL HOSPITAL,6125 N FRESNO ST,FRESNO,93710,Investor - Partnership,Small/Rural,1-49,District 8,District 23,Fresno North Central,Urban,1096,,,,,,492,604,,,,,26,64,191,388,328,93,6,267,829,,,17,,35,1014,12,18,,1094,,,,1,,,,,1,,,,,1096,,2260,,7,1089,,,,979,5,20,60,,,,,32,,,,,,,,,40,1056,,562,79,286,155,,12,,2,,,,4,,4,,,,,,,,,923,42,,,,,123,,,2,,,,,5,,22,,4,1039,1,,,23,,,1,,,5,1090,,,,,,,
106104062,104062,FRESNO,KAISER FOUNDATION HOSPITAL - FRESNO,7300 N FRESNO ST,FRESNO,93720,Non-profit Corporation (incl. Church-related),Small/Rural,150-199,District 8,District 23,Fresno North Central,Urban,10242,,,,,,4046,6196,,1719,57,997,1323,644,886,1327,1574,1714,1,3965,6240,37,56,968,22,631,4663,53,3772,77,8008,112,159,203,80,2,1,,1,1,1675,,6038,59,4145,,38492,674,7304,586,1675,,3,6621,208,32,729,1,,68,408,1805,,11,328,13,1,10,7,,924,9318,,4139,218,5787,15,,5,,78,,,2069,144,67,395,73,124,4,3,1214,394,830,69,152,351,1793,1719,2,244,582,13,,3792,1691,474,922,1,1,4,166,23,141,466,125,30,209,359,1548,290,,19,,14,10209,,,,,,,
106104089,104089,FRESNO,EXODUS PSYCHIATRIC HEALTH FACILITY FRESNO,4411 E KINGS CANYON RD,FRESNO,93702,Investor - Corporation,Small/Rural,1-49,District 14,District 31,Fresno East Central,Urban,,,178,,,,105,73,,,,59,57,24,25,,,,13,77,90,11,,,,30,109,18,21,,,,20,,151,,,,7,,,,,20,158,,6760,,178,,,,,159,3,,1,5,7,1,,,,,,,,2,,,,178,,,169,,,9,,,,,,,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,33,,,145,,,,,,,
106105125,105125,FRESNO,CENTRAL STAR PSYCHIATRIC HEALTH FACILITY,4411 E KINGS CANYON RD,FRESNO,93702,Investor - Corporation,Small/Rural,1-49,District 14,District 31,Fresno East Central,Urban,,,604,,,,180,424,,,601,,,,,,,,3,309,293,2,,,,41,533,12,18,,272,,,,332,,,,,,,,,,604,,4755,604,,,,,,604,,,,,,,,,,,,,,,,,,604,,,423,181,,,,,,,,,,,,604,,,,,,,,,,,,,,,,,604,,,,,,,,,,,,,,,,,,,,,604,,,,,,,
106110889,110889,GLENN,GLENN MEDICAL CENTER,1133 W SYCAMORE ST,WILLOWS,95988,Investor - Limited Liability Company,Small/Rural,1-49,District 4,District 3,Artois/Elk Creek/Glenn/Grindstone Indian Rancheria/Willows,Frontier,176,243,,,,,187,232,,,,,11,,32,94,110,151,21,36,382,1,,,,,374,13,32,,166,,179,1,1,72,,,,,,,169,2,248,,8627,171,,248,,,,221,38,,110,1,,27,22,,,,,,,,,,44,375,,325,68,25,,,,,1,,,75,1,3,18,2,8,,,25,36,21,26,17,21,,,,112,36,18,,3,,,2,,,,,,,,,,,,411,3,,2,,8,409,,,,,,,
106121002,121002,HUMBOLDT,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,95521,Investor - Corporation,Small/Rural,50-99,District 2,District 2,Arcata/Eureka,Rural,1776,,,,,,706,1070,,450,32,233,301,100,148,183,151,178,,214,1513,49,226,21,,38,1303,6,101,81,1314,2,2,1,5,1,,,4,10,437,,1277,,499,,6436,831,3,505,437,,,1584,34,15,29,13,,37,34,9,,1,5,1,8,4,,2,98,1678,,461,852,394,8,,37,,24,,,223,20,11,64,33,21,,,107,65,157,32,10,51,461,444,,5,71,1,,74,435,18,137,,1,,17,,28,63,,9,24,,943,27,,43,,11,1722,,,,,,,
106121031,121031,HUMBOLDT,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,95542,District,Small/Rural,1-49,District 2,District 2,Garberville/Redway,Frontier,28,37,,,,,28,37,,,,,,,,13,16,24,12,,58,7,,,,,58,7,,,42,2,15,5,,1,,,,,,,42,10,13,,2595,47,,18,,,,32,8,,18,,,4,3,,,,,,,,,,32,33,,39,23,2,,,1,,,,,8,1,3,6,2,8,,,5,3,1,10,2,3,,,,4,8,1,,1,,,,,,,,,,,,,,,64,,,2,,,63,,,,,,,
106121051,121051,HUMBOLDT,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DR,FORTUNA,95540,Investor - Limited Liability Company,Small/Rural,1-49,District 2,District 2,Ferndale/Fortuna/Rio Dell/Scotia,Rural,808,29,,,,,358,479,,93,,72,84,39,80,145,147,169,8,65,766,6,18,,,,724,15,80,,628,4,71,10,3,36,,,,,85,,464,37,336,,4607,461,241,50,85,,,548,82,5,56,10,,19,29,63,,1,16,3,5,,,,148,689,,402,270,130,,,25,1,9,,,187,13,4,39,27,25,,,77,39,132,24,8,33,94,86,,5,35,9,,178,89,42,91,,,,1,1,23,11,4,1,7,,359,30,,31,,8,798,,,,,,,
106121080,121080,HUMBOLDT,PROVIDENCE ST. JOSEPH HOSPITAL - EUREKA,2700 DOLBEER ST,EUREKA,95501,Investor - Limited Liability Company,Small/Rural,100-149,District 2,District 2,Arcata/Eureka,Rural,6839,,,,259,,3433,3664,1,731,68,563,709,580,854,1402,1252,939,,324,6398,376,407,122,,118,5612,298,521,20,5656,18,394,36,63,238,,4,18,5,666,,4447,201,2450,,40946,4448,737,1117,666,107,23,4908,283,227,396,45,21,256,267,482,,7,185,9,1,11,,,736,6362,,3213,2356,1177,29,,242,8,72,1,,962,204,37,251,160,140,4,5,1134,320,599,174,294,336,741,708,6,84,845,94,,1455,660,716,495,2,1,3,77,14,175,675,73,27,137,121,2161,306,2,397,1,54,6644,,,,,,,
106124004,124004,HUMBOLDT,SEMPERVIRENS P.H.F.,720 WOOD ST,EUREKA,95501,City or County,Small/Rural,1-49,District 2,District 2,Arcata/Eureka,Rural,,,385,,,,222,163,,,16,71,133,81,40,36,,,8,35,302,48,25,,,11,279,10,,60,10,,335,7,1,,,,32,,,,,343,42,,4152,383,2,,,,,284,6,1,1,48,9,35,1,,,,,,,,,,,385,,115,194,39,,13,3,,20,1,,,,,,383,,,,,,,,,,,,,2,,,,385,,,,,,,,,,,,,,,,,,103,,7,275,,,,,,,
106130699,130699,IMPERIAL,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVE,EL CENTRO,92243,City or County,Small/Rural,150-199,District 40,District 56,El Centro/Heber/Holtville/Imperial/Seeley,Rural,5539,,,,,,2439,3100,,798,86,580,605,359,568,881,790,872,,4827,676,36,,36,,83,2895,57,2274,194,3977,654,26,80,,,,,31,,760,11,3861,,1678,,27031,1532,2327,920,760,,,3432,237,7,383,13,53,134,383,762,32,36,66,1,,,,,239,5300,,2274,2004,852,9,,87,5,308,,,1053,129,44,261,45,100,1,1,561,288,771,97,63,315,845,769,1,30,158,6,1,266,753,245,639,,1,,42,12,78,113,31,4,86,91,2879,299,13,108,57,112,5249,,,,,,,
106130760,130760,IMPERIAL,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 W LEGION RD,BRAWLEY,92227,District,Small/Rural,100-149,District 40,District 56,Brawley/Westmorland,Rural,5622,,,,,,2151,3471,,1615,88,994,803,262,393,544,472,451,,4848,761,13,,12,,59,5523,5,23,,4016,,13,27,,,,,47,,1498,21,3486,,2136,,21439,1072,2422,630,1498,,,4526,208,19,246,3,55,134,173,175,16,2,56,1,4,2,2,,84,5538,,1248,3046,922,25,1,110,3,266,1,,657,40,29,151,12,52,1,,318,206,442,66,146,186,1598,1536,1,18,153,10,,442,1478,132,340,,1,,25,2,80,208,55,11,69,51,2582,146,,42,160,48,5372,,,,,,,
