oshpd_id9,OSHPD_ID,FACILITY_NAME,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,LICENSED_BED_SIZE,SENATE_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,MSSA_NAME,MSSA_DESIGNATION,TOC_Acute,TOC_Rehab,TOC_SN_IC,TOC_Unknown,TOC_Psych,TOC_Chem_Dep,Sex_Female,Sex_Male,Sex_Unknown,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_01_09,Age_Unknown,racegrp_aman,racegrp_asian,racegrp_black,racegrp_multirace,racegrp_nhpi,racegrp_other,racegrp_unknown,racegrp_white,racegrp_inv_blank,eth_Hispanic,eth_NonHispanic,eth_Unknown,eth_Blank_Invalid,Route_Another_ER,Route_No_ER,Route_Your_ER,Route_NA,Adm_Elective,Adm_Emergency,Adm_NA,Adm_Urgent,Adm_Newborn,Adm_Trauma,DNR_No,DNR_Yes,DNR_Unknown,Admt_Amb_Surgery,Admt_Another_HCF,Admt_Clinic_Dr,Admt_Court_LE,Admt_DistinctPartXfer,Admt_Hosp_Dif,Admt_Non_HCF,Admt_SNF_ICF_ALF,Admt_HospiceFacility,Admt_NB_InHosp,Admt_NB_OutHosp,Admt_NA,Admt_NB_Illogical,Admt_Disaster_Care_Site,disp_Acute_Care,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Hospice_Care,disp_Not_Defined_Elsewhere,disp_Prison_Jail,disp_Psychiatric_Care,disp_Rehab,disp_Residential_Care,disp_Routine,disp_SN_IC_Care,disp_CAH,disp_Childrens_or_Cancer,disp_Disaster_Care_Site,disp_Other,disp_Invalid_Blank,Payer_County_Indigent_Prog,Payer_Medi_Cal,Payer_Medicare,Payer_Other_Government,Payer_Priv_Coverage,Payer_Self_Pay,Payer_Workers_Comp,Payer_Other_Payer,Payer_Other_Indigent,Payer_Unknown,dx_Circulatory,dx_Digestive,dx_Diseases_of_the_Blood,dx_Ear,dx_Endocrine,dx_Eye,dx_Factors_Influencing_Health,dx_Genitourinary,dx_Infectious,dx_Injury_Poisoning,dx_MentalHealth,dx_Musculoskeletal,dx_Neoplasms,dx_Nervous_System,dx_Pregnancy_Childbirth,dx_Respiratory,dx_Skin,dx_Symptoms_Signs_NEC,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Unacceptable_principal_dx,PR_Cardiovascular_System,PR_Diagnostic_Therapeutic,PR_Digestive_System,PR_Ear,PR_Female_Reproductive_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_None,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_Endocrine_System,PR_Eye,PR_Hemic_Lymph_System,PR_Male_Reproductive_System,PR_No_Group_Assigned,PR_Obstetrical,Zip_CA_Resident,Zip_Homeless,Zip_Out_of_State,Zip_Blank_Invalid,Zip_Foreign,Zip_Unknown,Dsch_Days,teach_rural
106334048,334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,Riverside,27300 Iris Ave,Moreno Valley,92555,Non-profit Corporation (incl. Church-related),50-99,District 31,District 61,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,Urban,5649,,,,,,3492,2157,,56,805,825,302,446,669,697,522,1325,,2,17,197,940,30,30,2504,182,1749,,2520,3087,42,,283,2956,2410,,522,1915,5,1882,1325,,5271,378,,22,23,384,1,,504,3378,12,,1320,5,,,,291,27,175,788,120,,,3,6,,4093,144,,,,2,,1,779,1627,,3132,105,5,,,,480,500,27,1,148,3,6,153,980,161,22,32,68,79,1383,211,31,37,1327,,,244,620,390,,12,63,119,23,2260,4,53,50,1,,9,323,162,1316,5628,11,9,1,,,16263,NA
106334068,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Riverside,25500 MEDICAL CENTER DR,MURRIETA,92562,Investor - Corporation,100-149,District 28,District 67,Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,Urban,18185,,,,,,10821,7364,,249,2304,2542,1380,1882,2375,2153,2207,3093,,,312,620,967,237,114,5085,299,10551,,5352,12491,342,,80,6094,12011,,1738,4602,5,8163,3049,628,17473,712,,1,17,33,12,,149,14814,109,1,3030,18,,1,,561,421,380,2421,358,53,10,34,124,1,12495,1075,,252,,,,,5816,5876,702,5379,355,55,,2,,1601,1688,108,8,1146,3,33,779,1581,1978,196,653,461,336,3217,817,236,250,3087,4,3,523,3675,1956,10,112,354,1290,218,6257,17,250,191,22,2,11,127,146,3024,17801,196,146,,29,13,64661,NA
106334457,334457,TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY,Riverside,47915 Oasis St,Indio,92201,Investor - Corporation,1-49,District 28,District 56,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,Urban,,,,,414,,156,258,,12,129,122,69,62,20,,,,,,,2,54,,,204,3,151,,194,214,6,,,414,,,,,,414,,,414,,,,,,,,2,396,16,,,,,,,2,1,,,,,,,,38,371,2,,,,,,,314,12,,27,22,,39,,,,,,,,,,,,,414,,,,,,,,,,,,,,,,,,,414,,,,,,,,,,414,,,,,,5957,NA
106334487,334487,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,Riverside,26520 CACTUS AVE,MORENO VALLEY,92555,City or County,300-499,District 31,District 61,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,Urban,17381,,,,2734,,9643,10472,,1017,3016,2989,2446,2874,2620,1596,1255,1883,419,,,623,3352,256,190,2873,88,12726,7,10383,9676,49,7,291,4509,15315,,2487,7831,7,7803,1517,470,19166,949,,2,31,320,1318,,422,16372,108,3,1505,11,22,1,,525,619,492,663,230,9,1154,168,346,35,14586,1229,5,54,,,,,11784,4861,947,1249,1039,61,3,171,,1597,1754,128,24,895,47,224,884,2291,2644,3306,440,514,616,1796,856,317,98,1672,12,,909,7503,1507,14,279,523,2528,279,3842,56,420,234,19,40,44,33,255,1630,18641,1396,75,,3,,114332,Teaching
106334533,334533,VIBRA REHABILITATION HOSPITAL OF RANCHO MIRAGE,Riverside,70077 Ramon Rd,Rancho Mirage,92270,Investor - Limited Liability Company,50-99,District 28,District 42,Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North,Urban,801,,,,,,400,401,,,3,14,15,40,111,243,375,,,,1,4,16,1,2,,7,770,,69,731,1,,,801,,,801,,,,,,701,100,,,,,,,796,2,2,,,,1,,,123,4,,378,3,,,,,,200,93,,,,,,,53,699,,44,4,,1,,,162,2,,,1,,197,,,246,,56,,34,,7,,96,,,,19,8,,,,,,,773,,,1,,,,,,,758,,43,,,,9580,NA
106334564,334564,TEMECULA VALLEY HOSPITAL,Riverside,31700 Temecula Pkwy,Temecula,92592,Investor - Corporation,100-149,District 28,District 75,Temecula South,Urban,8388,,,,,,3992,4396,,42,307,503,682,1289,1813,1955,1797,,,,89,358,398,35,98,1229,94,6087,,1360,6841,187,,204,1185,6999,,755,2226,9,5397,,1,7961,427,,,8,18,6,1,436,7869,50,,,,,,,193,265,268,1994,271,37,1,30,58,,4540,730,,1,,,,,1504,4806,276,1600,173,28,,1,,2553,1193,88,19,363,4,24,476,1006,636,160,484,217,275,5,497,143,239,,4,2,1593,1634,1044,3,1,152,632,109,2825,20,160,87,10,,14,13,91,,8145,91,148,,2,2,38558,NA
106334589,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,Riverside,28100 Baxter Rd,Murrieta,92563,Non-profit Corporation (incl. Church-related),100-149,District 28,District 67,French Valley/Murrieta East/Temecula/Winchester,Urban,10390,,,,,,5647,4743,,57,787,1040,726,1165,1854,1881,1682,1198,,,,494,692,160,128,1135,52,7729,,2792,7545,53,,51,2931,7408,,1309,7281,,644,1154,2,9999,391,,4,65,210,5,,152,8682,117,1,1152,2,,,,298,253,320,1820,212,6,2,4,55,1,6717,689,1,12,,,,,2308,4818,378,2492,359,18,17,,,2360,1078,68,8,522,6,19,460,1091,523,38,291,245,186,1239,618,198,237,1195,8,,1906,583,933,,26,155,505,70,4498,43,248,71,4,,34,21,148,1145,10282,48,58,,2,,41149,NA
106334678,334678,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MURRIETA,Riverside,35470 Whitewood Rd,Murrieta,92563,Investor - Limited Liability Company,50-99,District 28,District 67,French Valley/Murrieta East/Temecula/Winchester,Urban,,307,,,,,154,153,,2,10,16,26,39,69,70,75,,,,1,5,13,1,1,7,29,250,,15,262,30,,,307,,,306,,1,,,,307,,,,,27,,,261,11,6,,,,2,,,36,3,,152,5,,,,1,,80,30,,,,,,,59,195,1,40,1,8,,3,,63,1,,,2,,64,,3,100,,9,2,31,,11,2,19,,,,2,2,3,,,1,4,,294,,1,,,,,,,,298,4,5,,,,4071,NA
106340913,340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO,Sacramento,2025 MORSE AVE,SACRAMENTO,95825,Non-profit Corporation (incl. Church-related),200-299,District 6,District 8,Arcade/Arden/Town and Country Village,Urban,11117,,,,,,5432,5684,1,46,413,732,1117,1887,2542,2378,2001,,1,,57,839,1485,164,105,1370,113,6984,,1450,9570,97,,681,2632,7804,,2123,1239,2,7753,,,9802,1315,,,74,140,2,2,1216,9446,229,,,,5,,3,295,215,485,2083,376,7,3,34,72,,6080,1467,,,,,,1,1424,6193,25,3156,297,21,,,,2014,1138,75,2,415,8,121,381,2542,953,190,1304,736,409,26,469,147,165,,22,,935,2273,1241,14,99,352,1452,853,3092,18,198,310,37,1,47,19,174,2,10751,329,33,,,4,50087,NA
106340947,340947,MERCY GENERAL HOSPITAL,Sacramento,4001 J ST,SACRAMENTO,95819,Non-profit Corporation (incl. Church-related),300-499,District 6,District 7,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,13187,519,,,,,7042,6662,2,91,831,1084,1145,2041,2802,2577,2113,1022,,,74,1487,1787,111,187,988,372,8700,,2081,11386,239,,796,6634,6275,1,3567,3950,,5167,1020,2,12664,1041,1,8,48,181,1,,2927,9463,58,,1020,,,,,260,202,362,2679,188,37,9,17,100,41,8644,1161,5,1,,,,,4052,6441,262,2699,139,93,,,20,4370,965,71,9,377,13,125,515,1283,951,128,920,505,392,1128,547,146,173,1022,66,,3370,2574,927,3,165,197,1065,271,3733,3,155,93,33,1,38,7,61,1010,13347,272,68,16,,3,59162,NA
106340950,340950,MERCY SAN JUAN MEDICAL CENTER,Sacramento,6501 COYLE AVE,CARMICHAEL,95608,Non-profit Corporation (incl. Church-related),300-499,District 4,District 8,Carmichael/Fair Oaks/Gold River,Urban,19539,,,,,,10370,9169,,233,1562,2008,1564,2765,3623,2865,2846,1938,135,,122,1373,1865,100,157,1395,147,14380,,2469,16910,160,,1293,5824,12419,3,2563,7815,,6696,1648,817,17278,2257,4,9,20,413,1,,2062,15210,175,,1634,1,,13,1,450,478,803,2906,404,14,13,134,266,90,11639,2341,,,1,,,1,7199,8062,528,3367,274,68,,,40,3251,1563,124,6,1003,16,130,846,2356,2278,417,635,822,487,1867,1274,360,256,1836,12,,1715,4203,1428,12,275,528,1741,263,6874,54,452,238,4,8,68,22,56,1598,18733,677,92,3,4,30,87070,NA
106340951,340951,METHODIST HOSPITAL OF SACRAMENTO,Sacramento,7500 HOSPITAL DR,SACRAMENTO,95823,Non-profit Corporation (incl. Church-related),300-499,District 6,District 9,Elk Grove/Laguna/Laguna West/Lakeside,Urban,8729,,504,,,,5525,3707,1,105,922,1053,805,1301,1411,1179,1226,1231,,,53,1581,1572,868,264,1573,46,3276,,2035,7158,40,,90,3626,5517,,1817,1226,,5004,1186,,8386,844,3,2,7,71,3,,543,7344,77,,1184,2,,,,364,134,325,1465,118,5,3,38,24,28,5928,798,,,,3,,,4287,3261,115,1393,126,36,2,,13,1032,778,49,5,587,,39,441,1508,540,139,343,214,197,1293,587,148,101,1230,2,,366,1888,863,1,134,137,581,30,3749,14,119,88,1,,20,17,81,1144,9025,175,32,,,1,65942,NA
106341006,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,Sacramento,2315 STOCKTON BLVD,SACRAMENTO,95817,University of California,500+,District 6,District 7,Florin/Fruitridge/Oak Park/Parkway/South Sacramento,Urban,27189,100,,,,,12443,14846,,1763,1877,2619,2440,3510,4701,3567,2297,2733,1782,,193,1869,3191,1123,334,6244,687,13648,,39,26645,603,2,715,9538,17036,,5118,13755,3,4055,1613,2745,6983,20306,,40,89,1199,91,589,4316,18726,608,8,1601,12,10,,,463,482,870,4697,447,15,113,88,407,122,17632,1939,3,10,,,1,3,10086,9738,637,6534,137,154,,,,3187,2232,469,34,1004,51,1157,1126,2577,5282,415,1021,2130,917,1150,1433,377,447,1908,369,3,2587,5982,2611,61,264,1097,2736,1039,7372,276,676,788,85,61,389,91,181,993,25792,1116,378,1,2,,193859,Teaching
106341051,341051,"SUTTER MEDICAL CENTER, SACRAMENTO",Sacramento,2825 Capitol Ave,Sacramento,95816,Non-profit Corporation (incl. Church-related),500+,District 6,District 7,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,32188,,,,,,18885,13303,,1239,3608,4145,1856,2767,3993,3799,2887,6748,1146,,206,3319,3853,654,817,7063,479,15797,,7500,24022,666,,1744,18234,12210,,8683,8340,2,9339,5823,1,30864,1324,,30,147,470,66,89,2796,22108,651,,5805,18,8,,,304,400,592,4758,450,17,69,109,355,113,23385,1633,2,1,,,,,12192,9371,1462,8581,397,150,35,,,4264,2133,256,29,965,20,543,753,2932,1622,252,1638,1006,880,6315,1344,376,454,6123,283,,3438,3775,2117,19,180,495,2144,789,12004,99,508,337,50,1,176,52,226,5778,30950,969,141,,,128,140207,NA
106342344,342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,Sacramento,6600 BRUCEVILLE RD,SACRAMENTO,95823,Non-profit Corporation (incl. Church-related),200-299,District 6,District 9,Elk Grove/Laguna/Laguna West/Lakeside,Urban,16838,,,,,,9677,7161,,179,1692,2264,1185,1725,2423,2490,2183,2670,26,1,106,3301,2784,497,340,3048,434,6328,,3378,13100,360,,152,6997,9689,,1724,1739,,10124,2613,638,15287,1551,,,433,608,14,1,433,12405,316,15,2604,9,,,,445,184,592,2455,290,,19,35,46,,11602,1169,,,,1,,,2786,6343,22,7266,387,34,,,,1994,1270,78,8,669,8,63,483,2872,1365,124,282,747,174,2889,839,153,151,2660,9,,1192,4880,1527,3,67,338,927,139,3180,72,497,521,8,4,94,452,290,2647,16614,178,39,1,,6,64340,NA
106342392,342392,SIERRA VISTA HOSPITAL,Sacramento,8001 Bruceville Rd,Sacramento,95823,Investor - Corporation,150-199,District 6,District 9,Elk Grove/Laguna/Laguna West/Lakeside,Urban,,,,,5395,,2680,2715,,1054,1558,1165,719,605,268,24,2,,,,25,354,1094,18,,1139,,2765,,845,4286,264,,5077,318,,,,4,,5391,,,5395,,,,1,,,,5078,316,,,,,,,,8,186,,,,,1,,,49,5138,,,,,13,,466,2190,639,21,2028,5,,5,40,1,,,,,,,1,,,,5391,,,1,1,,,1,,,,,732,,,,,,,4663,,,,,,,,,,4375,982,36,,1,1,58396,NA
106344011,344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER,Sacramento,2150 STOCKTON BLVD,SACRAMENTO,95817,City or County,50-99,District 6,District 7,Florin/Fruitridge/Oak Park/Parkway/South Sacramento,Urban,,,,,223,,96,127,,1,55,52,48,44,18,5,,,,,5,4,60,4,,47,,103,,39,174,10,,160,63,,,,,,223,,,223,,,,2,11,25,,160,25,,,,,,,,31,3,,,,,2,7,,36,139,4,1,,,,,223,,,,,,,,,,,,,,,,,,,1,222,,,,,,,,,,,,223,,,,,,,,,,,,,,,,,151,72,,,,,13075,NA
106344017,344017,SUTTER CENTER FOR PSYCHIATRY,Sacramento,7700 Folsom Blvd,Sacramento,95826,Non-profit Corporation (incl. Church-related),50-99,District 6,District 7,East Sacramento/La Riviera/Mather/Rancho Cordova/Rosemont,Urban,,,,,2562,,1439,1123,,923,479,386,280,280,126,43,10,,35,,14,78,291,88,29,357,136,1569,,451,1938,173,,2118,444,,,196,4,,2362,,,2559,3,,,12,21,,10,2207,312,,,,,,,,41,98,,1,,12,3,7,7,59,2332,1,1,,,,,,519,356,748,898,40,,1,,,,,,,,,,,1,,2545,,,1,14,,,1,,,,,98,,,,7,,,2457,,,,,,,,,,2074,451,24,,,13,20882,NA
106344021,344021,HERITAGE OAKS HOSPITAL,Sacramento,4250 AUBURN BLVD,SACRAMENTO,95841,Investor - Limited Liability Company,100-149,District 6,District 7,Arcade/Arden/Town and Country Village,Urban,,,,,3728,,1773,1954,1,551,898,901,557,519,245,46,10,,,1,32,158,731,,,507,,2300,,576,3138,14,,2646,1082,,,,3723,,5,,,3728,,,,360,,,,2646,722,,,,,,,,45,203,1,1,,,5,25,16,269,3161,1,,,,1,,766,1450,695,9,786,21,1,,,,,,,,,,1,,,1,3724,,,1,1,,,,,,,,276,,,,,,,3452,,,,,,,,,,2451,1257,17,,,3,41602,NA
106344029,344029,MERCY HOSPITAL OF FOLSOM,Sacramento,1650 CREEKSIDE DR,FOLSOM,95630,Non-profit Corporation (incl. Church-related),100-149,District 1,District 6,Folsom/Orangevale,Urban,7176,,,,,,4163,3013,,44,401,850,594,837,1106,1179,1503,662,,,30,609,248,30,48,176,44,5991,,488,6617,71,,46,1879,5251,,946,1776,,3791,662,1,6511,665,,2,13,40,6,,109,6312,32,,662,,,,,294,128,154,1161,140,2,21,35,61,51,4603,524,1,1,,,,,1159,3373,165,2361,99,14,,,5,879,1011,55,6,303,,9,356,1098,509,152,459,105,213,711,368,136,144,662,,,184,1351,742,,37,114,653,49,3147,4,62,73,3,1,18,47,52,639,6994,114,64,3,,1,23847,NA
106344035,344035,VIBRA HOSPITAL OF SACRAMENTO,Sacramento,330 Montrose Dr,Folsom,95630,Investor - Limited Liability Company,50-99,District 1,District 6,Folsom/Orangevale,Urban,432,,,,,,168,264,,,11,22,44,94,139,87,35,,,,4,46,54,5,7,,50,266,,71,357,4,,432,,,,431,,,1,,,414,18,,,,,,,432,,,,,,,,,86,3,45,89,3,1,,,21,7,4,171,2,,,,,,126,219,,84,,2,1,,,4,8,,,5,,10,3,10,36,,8,2,2,,337,7,,,,,6,277,1,,,7,1,,17,,118,,,,,,5,,420,4,6,,,2,17660,NA
106344114,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Sacramento,2425 Stockton Blvd,Sacramento,95817,Non-profit Corporation (incl. Church-related),50-99,District 6,District 7,Florin/Fruitridge/Oak Park/Parkway/South Sacramento,Urban,996,25,,,,,493,528,,540,16,,,,,,,53,412,,8,84,92,42,15,173,56,551,,388,606,27,,2,1016,,3,1008,,1,12,,,1021,,,,,7,,2,236,764,1,,,,11,,,2,1,,1,,1,,,,,1014,,,,,2,,,24,,490,378,127,,2,,,1,68,1,,,1,22,7,1,327,,308,2,39,,2,42,4,,196,,1,33,54,,,262,561,11,79,4,10,3,,2,,1,,,842,,80,,99,,6849,NA
106344170,344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,Sacramento,4741 Engle Rd,Carmichael,95608,Investor - Corporation,1-49,District 6,District 8,Arcade/Arden/Town and Country Village,Urban,,,,,382,,172,210,,13,117,114,69,51,17,,,1,,,8,40,120,2,9,20,3,180,,66,313,3,,177,205,,,,,,382,,,382,,,,,,,,381,1,,,,,,,,4,30,,,,,7,,,10,331,,,,,,,,382,,,,,,,,,,,,,,,,,,,382,,,,,,,,,,,,382,,,,,,,,,,,,,,,,,303,79,,,,,5318,NA
106344188,344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,Sacramento,2600 Stockton Blvd,Sacramento,95817,Investor - Corporation,1-49,District 6,District 7,Florin/Fruitridge/Oak Park/Parkway/South Sacramento,Urban,,,,,242,,118,124,,3,67,81,41,40,10,,,,,,1,20,76,2,7,42,,94,,34,208,,,242,,,,,,,242,,,242,,,,,,,,242,,,,,,,,,12,,,,,,,,,,228,2,,,,,,,242,,,,,,,,,,,,,,,,,,,242,,,,,,,,,,,,241,,,,,,,1,,,,,,,,,,205,35,2,,,,4628,NA
106350784,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,San Benito,911 SUNSET DR,HOLLISTER,95023,District,50-99,District 12,District 30,Hollister/Paicines/Panoche/San Juan Bautista,Rural,1846,,119,,,,1207,758,,35,243,238,116,153,198,222,367,387,6,,7,30,11,,1,1083,10,823,,1093,810,62,,,960,1005,,551,1031,,8,375,,1798,167,,,,,,121,,1469,,,371,2,,2,,98,22,54,234,7,,1,,8,5,1439,97,,,,,,,794,671,,487,8,4,1,,,128,156,8,1,78,,18,90,257,126,27,57,14,22,403,105,36,55,383,1,,16,477,80,,7,33,105,4,770,,9,20,,,,8,53,383,1929,29,6,,,1,6517,Small/Rural
106361110,361110,BEAR VALLEY COMMUNITY HOSPITAL,San Bernardino,41870 GARSTIN DR,BIG BEAR LAKE,92315,District,1-49,District 23,District 33,Big Bear Lake/Fawnskin/Moorridge/Running Springs/Sugarloaf,Rural,107,,23,,,,87,43,,,8,3,8,16,23,43,29,,,,,,,30,,1,,99,,9,121,,,1,30,99,,29,101,,,,,84,46,,,1,,,2,1,111,15,,,,,,,7,4,14,3,7,1,,,1,1,83,9,,,,,,,33,78,1,17,1,,,,,15,22,,,4,,3,7,8,9,1,3,3,9,,26,10,10,,,,,,,,,,,,128,,,1,,,,,1,,129,1,,,,,6357,Small/Rural
106361144,361144,CHINO VALLEY MEDICAL CENTER,San Bernardino,5451 WALNUT AVE,CHINO,91710,Investor - Corporation,100-149,District 20,District 52,Chino Hills/Chino West Central/Los Serranos/Sleepy Hollow,Urban,4064,,,,,,2027,2037,,85,321,428,600,789,726,549,566,,,,13,352,279,23,2,143,13,3239,,2274,1778,12,,22,135,3907,,5,218,,3841,,,3930,134,,,7,68,92,,54,3619,157,1,,,66,,,151,299,172,351,56,,84,70,3,29,2525,324,,,,,,,1771,1467,12,689,87,11,27,,,528,648,42,4,249,,6,270,1189,235,99,147,63,133,42,277,76,54,,,2,246,410,498,,36,83,155,8,2387,1,43,36,,1,1,9,146,4,3916,119,26,,,3,17215,NA
106361166,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,San Bernardino,5000 SAN BERNARDINO ST,MONTCLAIR,91763,Investor - Limited Liability Company,100-149,District 20,District 52,Montclair/Ontario Northwest/Upland South,Urban,3245,,,,,,1881,1364,,60,447,490,354,436,437,288,292,433,8,,,186,277,423,,54,2,2303,,2087,1157,1,,21,888,2336,,38,2290,,487,430,,3090,155,,,,,,5,13,2553,236,,430,,8,,,96,168,150,119,26,,2,46,1,17,2137,483,,,,,,,2008,890,5,248,73,6,15,,,167,357,23,2,110,,,177,848,142,52,45,15,96,541,184,39,15,430,,2,215,874,257,,26,68,44,10,1216,2,18,23,,,,6,81,405,3123,101,6,7,1,7,11515,NA
106361223,361223,KAISER FOUNDATION HOSPITAL - FONTANA,San Bernardino,9961 SIERRA AVE,FONTANA,92335,Non-profit Corporation (incl. Church-related),300-499,District 20,District 47,Bloomington/Colton Central and West/Fontana South/Rialto South,Urban,35394,,,,,,20939,14454,1,817,4171,5201,2260,3171,4425,4092,3065,7567,620,5,101,2159,3750,134,171,16662,795,11622,,16925,18178,291,,752,19646,14996,,3744,5055,3,19427,7164,1,33671,1723,,291,34,816,19,,1975,24927,135,,7148,16,33,,,493,223,1236,5164,429,,29,56,100,1,26341,1309,,1,,12,,1,4820,9554,54,20428,477,39,21,,,3253,2680,238,15,1298,13,372,881,5444,1405,196,821,1296,702,7540,1266,262,264,7358,90,,2381,3850,3054,14,160,528,1374,692,12571,214,570,444,75,2,117,1485,785,7078,35176,146,68,3,1,,139827,NA
106361246,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,San Bernardino,11234 ANDERSON ST,LOMA LINDA,92354,Non-profit Corporation (incl. Church-related),300-499,District 23,District 40,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,Urban,21237,935,,,,,10849,11323,,366,1936,2588,2771,4098,4771,3364,2277,,1,,,1123,2600,394,250,3466,175,14164,,8906,13046,220,,317,7161,14694,,4832,10856,,4859,,1625,21097,1075,,16,143,1432,10,580,2521,16661,809,,,,,,,605,487,888,4450,351,6,23,71,657,22,12798,1781,2,30,,,1,1,7868,8825,508,3978,817,112,58,5,,4304,2329,397,20,1105,91,556,1116,2767,3350,304,1056,1955,816,137,855,356,552,,106,,3299,3072,2736,45,500,820,2199,708,6447,210,648,651,115,67,189,92,357,17,21281,588,299,,3,1,133324,Teaching
106361266,361266,MOUNTAINS COMMUNITY HOSPITAL,San Bernardino,29101 HOSPITAL RD,LAKE ARROWHEAD,92352,District,1-49,District 23,District 33,Blue Jay/Crestline/Lake Arrowhead/Skyforest/Twin Peaks,Rural,229,,6,,,,101,134,,3,11,27,17,43,49,46,36,1,2,,5,1,2,3,,13,4,207,,19,203,13,,,12,223,,3,1,,231,,,227,8,,,,2,,1,,232,,,,,,,,22,11,,,,,,,,1,190,9,2,,,,,,83,121,1,25,4,1,,,,12,48,2,1,11,,,8,17,22,1,10,3,2,,42,48,7,1,,,1,7,9,,,16,22,,175,,1,,,,,,4,,225,1,9,,,,756,Small/Rural
106361274,361274,KINDRED HOSPITAL - ONTARIO,San Bernardino,550 N MONTEREY AVE,ONTARIO,91764,Investor - Limited Liability Company,50-99,District 20,District 52,Montclair/Ontario Northwest/Upland South,Urban,577,,,,,,226,351,,,22,39,70,116,156,121,53,,,,9,30,68,6,7,268,1,188,,225,305,47,,,577,,,577,,,,,,577,,,,,,,,577,,,,,,,,,34,20,184,62,8,,,,44,1,10,214,,,,,,,208,177,29,161,,2,,,,13,27,2,,4,,14,11,74,22,,14,,6,,373,17,,,,,34,286,46,,,13,6,1,182,,8,1,,,,,,,563,7,3,,,4,26849,NA
106361308,361308,REDLANDS COMMUNITY HOSPITAL,San Bernardino,350 TERRACINA BLVD,REDLANDS,92373,Non-profit Corporation (incl. Church-related),200-299,District 23,District 40,Mentone/Redlands South/Yucaipa,Urban,12131,,137,,363,,7455,5176,,117,1297,1458,827,1385,1996,1956,1672,1923,,,40,359,695,300,23,4060,125,7029,,3198,9378,55,,31,5772,6828,,2334,6815,5,1585,1892,,12034,597,,7,,163,,163,178,9891,310,,1871,15,27,6,,227,193,492,1487,245,23,6,32,35,44,8692,1149,,6,,,,,3170,4965,,4164,238,76,,,18,1038,1026,71,2,531,3,64,530,1669,771,583,1139,296,194,1946,594,150,100,1922,1,1,557,3058,914,,112,248,1542,156,3265,83,204,334,9,1,19,85,156,1888,12339,227,52,2,,11,50281,NA
