oshpd_id9,OSHPD_ID,COUNTY,FACILITY_NAME,ADDRESS,CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,teach_rural,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,TOC_Acute,TOC_SN_IC,TOC_Psych,TOC_Chem_Dep,TOC_Rehab,TOC_Unknown,Sex_Male,Sex_Female,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_nhpi,racegrp_black,racegrp_white,racegrp_unknown,racegrp_other,racegrp_multirace,Admt_Non_HCF,Admt_Clinic_Dr,Admt_Hosp_Dif,Admt_SNF_ICF_ALF,Admt_Another_HCF,Admt_DistinctPartXfer,Admt_Amb_Surgery,Admt_HospiceFacility,Admt_Court_LE,Admt_NA,Admt_Newborn,admt_disaster_care_site,Route_Your_ER,Route_Another_ER,Route_No_ER,Route_NA,dsch_days,Adm_Emergency,Adm_Urgent,Adm_Elective,Adm_Newborn,Adm_Trauma,Adm_NA,disp_Routine,disp_Acute_Care,disp_Rehab,disp_SN_IC_Care,disp_Residential_Care,disp_Prison_Jail,disp_Against_Medical_Advice,disp_Died,disp_Home_Health_Service,disp_Disaster_Care_Site,disp_Childrens_or_Cancer,disp_Hospice_Care,disp_Psychiatric_Care,disp_CAH,disp_Not_Defined_Elsewhere,disp_Other,disp_Invalid_Blank,DNR_Yes,DNR_No,DNR_Unknown,Payer_Medicare,Payer_Medi_Cal,Payer_Priv_Coverage,Payer_Workers_Comp,Payer_County_Indigent_Prog,Payer_Other_Government,Payer_Other_Indigent,Payer_Self_Pay,Payer_Other_Payer,Payer_Unknown,dx_Infectious,dx_Neoplasms,dx_Diseases_of_the_Blood,dx_Endocrine,dx_MentalHealth,dx_Nervous_System,dx_Eye,dx_Ear,dx_Circulatory,dx_Respiratory,dx_Digestive,dx_Skin,dx_Musculoskeletal,dx_Genitourinary,dx_Pregnancy_Childbirth,dx_Certain_Perinatal_Conditions,dx_Congenital,dx_Symptoms_Signs_NEC,dx_Injury_Poisoning,dx_Factors_Influencing_Health,dx_Other_Unknown,PR_Diagnostic_Therapeutic,PR_Obstetrical,PR_Cardiovascular_System,PR_Digestive_System,PR_Ear,PR_Endocrine_System,PR_Eye,PR_Reproductive_System,PR_Hemic_Lymph_System,PR_Integumentary_System,PR_Musculoskeletal_System,PR_Nervous_System,PR_Nose_Mouth_Pharynx,PR_Respiratory_System,PR_Urinary_System,PR_None,PR_No_Group_Assigned,Zip_Unk_Inv_Bl,Zip_Homeless,Zip_Foreign,Zip_Out_of_State,Zip_CA_Resident,,,,,,,
106410828,410828,SAN MATEO,AHMC SETON MEDICAL CENTER COASTSIDE,600 MARINE BOULEVARD,MOSS BEACH,94038,Investor - Limited Liability Company,Small/Rural,100-149,District 13,District 23,El Granada/Half Moon Bay/Miramar/Montara/Moss Beach/Princeton by the Sea/Skyline,Rural,,97,,,,,49,48,,,,,,,16,29,23,21,8,18,77,2,,26,,13,54,4,,,17,80,,,,,,,,,,,2,,95,,16262,4,1,92,,,,6,3,,60,1,,1,22,,,,,,,4,,,41,56,,12,67,11,,,,,1,5,1,3,2,1,3,8,37,,,29,2,2,1,3,,,,,1,5,,,,,,,,,,,,,,,,,,82,15,1,2,,,94,,,,,,,
106410852,410852,SAN MATEO,MILLS-PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,94010,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 13,District 21,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,Urban,12982,,1042,,,,6122,7902,,1491,496,606,1757,889,1059,1867,2392,3467,,2177,11360,487,33,2780,1038,443,7770,377,1251,332,11233,98,712,514,20,4,11,1,1,1,1429,,8333,478,5213,,64426,4483,5802,2309,1429,,1,8609,255,102,1592,169,1,150,379,2389,,3,324,38,3,10,,,1415,12609,,6686,1713,5276,31,3,100,,210,5,,1890,501,119,452,1278,357,19,15,2338,473,1184,154,615,460,1515,1490,19,212,874,59,,1564,1401,1553,1252,8,21,2,551,45,232,913,148,57,171,172,5705,229,10,335,50,267,13362,,,,,,,
106410891,410891,SAN MATEO,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,Non-profit Corporation (incl. Church-related),Small/Rural,150-199,District 13,District 21,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,Urban,5710,,,,,,2366,3344,,1130,,177,967,269,310,627,943,1282,5,487,5202,21,,1304,37,92,3392,115,770,,2360,2170,42,9,5,,,,,2,1122,,2890,6,2811,3,20162,1538,1954,1096,1122,,,3960,39,14,618,13,,17,108,793,,62,60,4,2,20,,,330,5380,,2405,371,2864,12,,21,,31,,6,420,122,27,143,25,79,2,2,964,184,354,23,481,176,1146,1130,20,33,360,19,,852,1106,730,244,1,1,,250,14,66,635,82,40,45,95,1525,24,64,24,,61,5561,,,,,,,
106414139,414139,SAN MATEO,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BLVD.,REDWOOD CITY,94063,Non-profit Corporation (incl. Church-related),Small/Rural,150-199,District 13,District 21,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,Urban,9662,,,,,,4007,5655,,1954,35,605,1729,671,804,1136,1329,1396,3,2068,6947,647,31,2521,160,464,4114,298,1958,116,6422,53,1061,116,45,1,,,5,35,1924,,3043,816,5803,,30827,685,5502,1539,1924,,12,6146,427,96,542,,5,47,227,1963,,,196,7,,4,2,,966,8696,,3184,580,5798,14,,2,,84,,,860,690,37,148,64,562,7,6,1438,255,485,46,266,189,2001,1957,34,83,505,29,,2416,1911,710,470,13,81,,483,15,92,377,1189,25,96,159,1466,159,2,55,,18,9587,,,,,,,
106420483,420483,SANTA BARBARA,GOLETA VALLEY COTTAGE HOSPITAL,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 21,District 37,Goleta South/Isla Vista/Santa Barbara South,Urban,1023,,,,,,420,603,,,17,50,39,57,65,204,259,332,,171,831,21,,26,,24,851,26,96,,913,24,43,23,17,1,,,,2,,,587,27,409,,2603,590,31,401,,1,,428,36,49,223,6,,3,3,258,,,17,,,,,,48,975,,692,94,193,19,,6,,19,,,107,9,4,26,11,8,,3,36,46,66,25,291,75,,,1,10,298,7,,58,,22,16,,,,13,,62,502,2,5,8,19,313,3,,28,1,39,955,,,,,,,
106420491,420491,SANTA BARBARA,LOMPOC VALLEY MEDICAL CENTER,1515 E. OCEAN AVENUE,LOMPOC,93436,District,Small/Rural,50-99,District 21,District 37,Lompoc/Mission Hills/Vandenberg,Rural,2642,149,,,,,1126,1665,,372,34,269,294,212,264,429,366,551,,1070,1575,146,,60,,143,1324,112,1132,20,2384,51,,,1,1,,,8,,346,,1587,,1204,,14019,1539,373,533,346,,,1392,127,7,435,4,84,75,66,541,,,42,13,1,,4,,388,2403,,1176,953,463,3,,167,,29,,,244,73,24,201,39,60,,3,186,215,367,70,124,152,354,350,,83,203,43,,809,344,49,396,2,1,,81,14,47,168,10,11,34,5,792,28,,75,,9,2707,,,,,,,
106420493,420493,SANTA BARBARA,MARIAN REGIONAL MEDICAL CENTER,1400 EAST CHURCH STREET,SANTA MARIA,93454,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 21,District 37,Orcutt/Santa Maria,Urban,15963,622,,,,,6614,9971,,3595,516,2264,2055,976,1144,1672,2012,2351,,9708,6783,94,16,380,35,215,13162,311,2418,48,10272,1720,920,90,2,400,1,,17,,3163,,7848,312,8425,,90963,7396,3678,2203,3163,144,1,11329,341,213,1257,12,33,188,412,2515,1,16,243,15,,10,,,1486,15099,,5207,8212,2333,45,,507,,174,41,66,1683,324,102,808,168,267,6,13,1608,687,1281,131,503,639,3533,3233,11,166,1269,153,,4502,3145,1107,1278,8,3,,205,46,268,855,216,20,168,238,4334,192,99,301,1,41,16143,,,,,,,
106420514,420514,SANTA BARBARA,SANTA BARBARA COTTAGE HOSPITAL,400 W. PUEBLO STREET,SANTA BARBARA,93105,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 21,District 37,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Urban,17746,,739,,620,2,8971,10130,6,2442,522,1227,2005,1215,1727,2620,3446,3898,5,5453,12614,1040,85,441,37,327,13861,754,3184,418,12103,539,3039,1286,242,5,15,,21,61,1796,,10697,1113,7266,31,91015,11381,929,4993,1796,7,1,12930,142,583,1964,58,29,156,376,2476,,1,356,36,,,,,881,18226,,8558,4352,5674,70,,226,,179,48,,1646,1040,148,658,947,576,26,27,2936,839,2235,199,773,671,1873,1835,56,309,1738,572,3,2433,1760,1987,2225,13,44,4,524,105,386,1056,448,51,531,265,7009,266,15,842,3,241,18006,,,,,,,
106420522,420522,SANTA BARBARA,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG ROAD,SOLVANG,93463,Non-profit Corporation (incl. Church-related),Small/Rural,1-49,District 21,District 37,Buellton/Los Olivos/Santa Ynez/Solvang,Rural,195,,,,,,77,118,,,,,,,,25,50,99,21,19,173,3,,,,,175,20,,,182,2,7,3,1,,,,,,,,191,,3,1,524,190,1,4,,,,115,14,3,40,,,2,9,11,,,1,,,,,,60,135,,165,11,15,,,2,,2,,,28,4,1,10,1,1,,,25,46,14,8,9,24,,,,3,21,,,27,,,4,,,,,,2,3,,,6,,153,,,2,,3,190,,,,,,,
106424002,424002,SANTA BARBARA,SANTA BARBARA PSYCHIATRIC HEALTH FACILITY,315 CAMINO DEL REMEDIO,SANTA BARBARA,93110,City or County,Small/Rural,1-49,District 21,District 37,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Urban,,,350,,,,213,137,,,,82,110,66,46,34,,,12,139,177,34,,,,19,229,45,57,,,,298,1,1,,,,50,,,,,346,4,,4944,321,29,,,,,127,6,,2,125,36,39,,,,,,2,,13,,,,350,,41,283,8,,11,,,7,,,,,,,349,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,350,,,67,,,283,,,,,,,
106430705,430705,SANTA CLARA,REGIONAL MEDICAL CENTER OF SAN JOSE,225 NORTH JACKSON AVENUE,SAN JOSE,95116,Investor - Corporation,Small/Rural,200-299,District 15,District 25,Berryessa/East San Jose/Milpitas East,Urban,10403,,,,,2,5727,4678,,,91,479,726,893,1338,1885,2111,2882,,3700,6673,32,,4000,24,350,5561,5,279,186,9170,585,495,153,,,,,2,,,,9784,,621,,58666,8801,315,304,,985,,5181,290,111,1739,35,29,411,535,1603,,,461,7,,2,,1,1080,9323,2,5107,2696,1490,31,,76,144,304,552,5,2043,188,119,525,208,418,18,20,2114,644,984,128,292,552,16,,5,196,1641,294,,909,,1245,841,3,1,10,27,14,205,887,145,18,206,116,5631,147,1,496,57,66,9785,,,,,,,
106430763,430763,SANTA CLARA,EL CAMINO HEALTH,2500 GRANT ROAD,MOUNTAIN VIEW,94040,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 13,District 23,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,25118,,1024,,480,,10440,16179,3,4829,169,1574,4754,1670,1834,2951,3475,5366,,3346,23211,65,40,8692,90,573,11193,19,5558,457,19339,796,336,779,102,367,4,,4,149,4746,,14509,41,12072,,126727,10000,7338,4534,4746,,4,18582,279,309,2639,77,1,458,553,3261,,6,377,78,2,,,,1977,24645,,8985,2456,12731,74,,115,,,2261,,2005,1159,170,759,1345,564,14,41,2985,1166,2131,299,870,1042,5066,4826,31,355,1543,251,,2073,4798,2054,1853,7,26,,818,101,319,1180,269,48,399,549,11676,452,,467,,219,25936,,,,,,,
106430779,430779,SANTA CLARA,GOOD SAMARITAN HOSPITAL-SAN JOSE,2425 SAMARITAN DRIVE,SAN JOSE,95124,Investor - Corporation,Small/Rural,300-499,District 15,District 28,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,16193,,285,,315,2,7054,9739,2,2427,217,700,2142,1067,1319,2078,2636,4209,,2392,13728,675,27,4047,28,355,8516,176,3107,539,10582,3206,884,108,10,38,1,1,,,1965,,11472,,5323,,84060,11611,128,3091,1965,,,10277,210,287,2157,75,3,314,646,2152,,1,605,58,1,9,,,1753,15040,2,7328,1812,6717,37,,117,81,281,416,6,1669,474,216,697,495,575,24,43,2646,848,1649,182,539,545,2154,2110,5,320,1173,431,,1652,1394,1439,1588,2,6,2,523,48,311,1101,234,50,368,54,7853,170,12,260,63,198,16262,,,,,,,
106430837,430837,SANTA CLARA,O'CONNOR HOSPITAL,2105 FOREST AVENUE,SAN JOSE,95128,City or County,Small/Rural,300-499,District 15,District 26,San Jose Northwest,Urban,11698,54,,,,,5537,6215,,1057,139,956,1329,1119,1643,2080,1634,1795,,5105,6480,167,40,2686,68,606,7722,156,329,145,9622,590,402,6,56,53,,,2,4,1017,,8851,396,2505,,111370,8919,771,1035,1017,2,8,7476,160,33,1837,40,30,488,260,1158,,,221,2,3,38,6,,1150,10602,,2687,5678,1317,17,37,290,,1726,,,1524,275,101,710,270,315,7,25,1752,730,1511,282,371,640,1168,1055,2,236,759,11,8,2650,1020,1018,1250,1,4,3,76,17,240,588,99,21,226,154,4221,164,,584,2,70,11096,,,,,,,
106430883,430883,SANTA CLARA,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,95128,City or County,Teaching,500+,District 15,District 26,San Jose Northwest,Urban,21999,,389,,841,,11344,11876,9,4600,1001,2713,3052,2189,2698,3339,1992,1644,1,12467,10255,507,70,3998,129,1186,16631,431,363,421,14266,3132,684,68,1230,435,,,188,41,3185,,12810,630,9789,,160116,11169,1876,5308,3185,1672,19,17845,359,259,1824,145,174,635,361,1205,1,7,130,84,4,107,89,,262,22967,,3222,14458,2261,119,40,1102,,2027,,,1564,873,169,868,898,913,101,52,2402,1201,2021,467,473,839,3416,3300,46,419,2976,216,15,5702,3163,1167,1720,22,35,31,295,103,798,1216,351,144,333,270,7673,206,2,1143,,102,21982,,,,,,,
106430905,430905,SANTA CLARA,STANFORD HEALTH CARE,300 PASTEUR DRIVE,PALO ALTO,94305,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 13,District 23,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,33077,,470,,,,16871,16672,4,,265,1855,2765,3612,5001,7303,7159,5585,2,7498,25516,533,110,5882,497,1638,16647,460,7555,758,29163,1203,2128,781,95,115,29,11,10,12,,,19703,358,13486,,242462,19503,2605,10088,,1351,,18720,521,574,3859,16,22,,837,8013,1,23,824,100,,,37,,2326,31221,,16947,6583,9115,101,,240,,209,352,,2235,5160,413,1371,1125,1636,93,37,5557,1495,3747,407,2093,1233,170,,347,480,4583,1365,,4051,22,4248,4486,89,254,49,372,768,962,3280,1477,303,1424,930,9857,975,24,827,33,1037,31626,,,,,,,
106431506,431506,SANTA CLARA,KAISER FOUNDATION HOSPITAL - SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,95119,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 15,District 28,New Almaden/San Jose Southwest,Urban,13942,,,,,,6056,7884,2,2207,82,958,1935,911,1283,1848,2116,2600,2,4677,9034,231,61,2704,112,503,5734,235,4451,142,10848,114,451,218,62,4,,4,,106,2134,1,7484,84,6374,,52525,966,9429,1397,2134,1,15,9664,353,36,973,,,102,346,2203,,,220,21,1,8,15,,1480,12462,,5570,937,7260,23,,8,,142,2,,2368,335,103,328,138,234,7,6,1793,577,1279,133,764,382,2285,2207,2,266,711,24,,3807,2142,912,1389,2,2,,363,18,263,801,456,53,172,286,2907,369,,74,,32,13836,,,,,,,
106434032,434032,SANTA CLARA,SAN JOSE BEHAVIORAL HEALTH,455 SILICON VALLEY BOULEVARD,SAN JOSE,95138,Investor - Limited Liability Company,Teaching,100-149,District 15,District 25,Evergreen/San Jose East Central,Urban,,,2594,,,,1344,1249,1,,956,576,509,291,168,78,15,,1,710,1669,215,22,152,,176,1451,254,528,11,147,1,2366,,55,,,,,25,,,,2362,232,,24238,1603,980,11,,,,2096,36,103,54,,10,270,,,,,,7,5,13,,,,2594,,288,1060,1240,,,5,,1,,,,,,,2592,,,,,1,,,,,,,,1,,,,106,,,,,,,,,,,,,,,2488,,2,528,,9,2055,,,,,,,
106434040,434040,SANTA CLARA,LUCILE PACKARD CHILDREN'S HOSPITAL STANFORD,725 WELCH ROAD,PALO ALTO,94304,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 13,District 23,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Urban,18680,,,,,,7069,11611,,9954,3352,1559,3325,462,19,,,,9,7501,10564,615,40,4449,245,429,6036,737,6182,562,8303,336,5386,11,49,,,,1,1,4593,,,4574,14106,,109894,8144,2344,3599,4593,,,17734,133,24,34,515,8,24,110,,,,31,53,,13,1,,42,18638,,2,5249,9687,,,3698,,28,16,,249,451,201,695,111,664,48,23,289,1430,914,105,335,256,5109,5064,1047,369,736,582,2,2102,4551,961,953,64,23,19,711,124,129,529,365,425,174,118,6721,711,2,14,24,629,18011,,,,,,,
106434051,434051,SANTA CLARA,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CA - PEDIATRIC HOSPITAL,3777 SOUTH BASCOM AVENUE,CAMPBELL,95008,Investor - Limited Liability Company,Teaching,1-49,District 13,District 23,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,Urban,,39,,,,,32,7,,31,,,,,,,,,8,19,20,,,,,,,22,17,,2,,36,1,,,,,,,,,,2,37,,6570,,,39,,,,4,31,,2,1,,,1,,,,,,,,,,1,38,,,37,2,,,,,,,,,,,,,7,,,1,7,,,,,,17,4,1,2,,,,,,,,,,,,,,,,,,39,,,,,8,31,,,,,,,
106434138,434138,SANTA CLARA,ST. LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,95020,City or County,Teaching,50-99,District 15,District 29,Gilroy/Morgan Hill/Rucker/San Martin,Rural,3688,,,,,,1721,1967,,301,59,319,333,309,462,592,595,718,,1916,1743,29,,219,,84,3206,48,68,63,3265,121,10,1,2,1,,,,12,276,,3075,10,603,,21641,3081,42,287,276,,2,2333,116,12,444,13,,131,82,431,,,81,,1,39,5,,24,3664,,1114,1335,584,20,18,64,,553,,,767,54,27,193,80,100,1,9,434,230,589,90,44,207,298,283,,64,212,5,1,870,276,210,464,,,,30,6,77,101,16,1,38,25,1492,82,1,161,,32,3494,,,,,,,
106434153,434153,SANTA CLARA,KAISER FOUNDATION HOSPITAL - SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,Non-profit Corporation (incl. Church-related),Teaching,300-499,District 10,District 26,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Urban,21715,,,,,,9300,12415,,4975,384,1211,3718,1106,1441,2448,2838,3591,3,4686,16564,465,72,7293,256,746,8248,317,4484,299,15553,130,1489,225,43,1,,,,48,4224,2,8007,643,13065,,102694,1243,13588,2637,4224,1,22,14168,378,47,1357,,,118,625,4647,,3,312,32,5,7,16,,2476,19239,,7353,1025,13115,11,,60,,148,3,,2395,743,129,483,164,322,31,14,3744,1013,1340,178,204,529,4520,4321,128,302,780,374,1,6073,4175,2868,1406,14,5,4,802,107,300,608,169,210,515,371,3427,661,7,41,,46,21621,,,,,,,
106434218,434218,SANTA CLARA,KAISER PERMANENTE P.H.F - SANTA CLARA,3598 HOMESTEAD RD,SANTA CLARA,95051,Non-profit Corporation (incl. Church-related),Teaching,1-49,District 10,District 26,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Urban,,,740,,,,306,434,,,71,242,152,118,77,51,27,,2,172,535,33,,130,,69,341,34,154,12,16,4,718,,2,,,,,,,,,634,106,,6498,,738,2,,,,658,12,,,,,54,,,,,,1,,15,,,,740,,97,14,624,,,,,5,,,,,,1,738,,,,,,,,,,,,,,,1,,137,,,,,,,,,1,2,,,,,532,68,1,14,,3,722,,,,,,,
106434220,434220,SANTA CLARA,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE,1425 FRUITDALE AVE,SAN JOSE,95128,Investor - Corporation,Teaching,1-49,District 15,District 26,San Jose Northwest,Urban,,,228,,,,109,119,,,,72,79,44,18,,,,15,78,148,2,20,32,,18,87,4,67,,,3,213,,11,,,,1,,,,,213,15,,4346,3,225,,,,,184,16,1,1,1,2,22,,,,,,,,1,,,,228,,,186,,,42,,,,,,,,,1,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,1,48,,2,177,,,,,,,
106440755,440755,SANTA CRUZ,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,95065,Non-profit Corporation (incl. Church-related),Teaching,200-299,District 17,District 30,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,10739,,,,444,,5536,5647,,972,98,555,951,771,1113,1871,2527,2325,,2397,8690,96,42,253,18,140,7577,546,2538,69,9500,167,119,178,52,364,2,1,16,,784,,8497,15,2630,41,56779,6830,1893,1667,784,9,,6318,172,358,1366,18,11,325,295,1997,1,15,213,48,16,30,,,764,10418,1,5984,2740,2227,15,,137,4,73,3,,1771,306,60,441,394,383,8,15,1910,596,1067,221,344,598,870,846,19,257,1000,77,,2284,777,1097,872,3,6,1,48,27,221,592,129,37,185,276,4404,224,53,550,,76,10504,,,,,,,
106444012,444012,SANTA CRUZ,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVE,SANTA CRUZ,95065,Non-profit Corporation (incl. Church-related),Teaching,1-49,District 17,District 30,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,1449,,,,,,381,1068,,633,,163,440,61,28,44,55,16,9,510,828,111,,39,18,,925,104,323,40,814,4,2,3,,,1,,,,625,,,1,1448,,3389,6,149,669,625,,,1348,20,,18,,,1,,59,,1,,,,2,,,2,1447,,92,218,1101,2,,23,,13,,,2,36,,1,,1,,,1,1,10,3,89,7,645,633,,,14,6,,54,613,4,33,,1,,16,3,11,98,2,16,,8,590,,,,,2,1447,,,,,,,
106444013,444013,SANTA CRUZ,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,95076,Non-profit Corporation (incl. Church-related),Teaching,100-149,District 17,District 29,Freedom/Watsonville,Urban,4195,,,,,,1771,2421,3,903,101,525,568,287,342,457,498,514,,2842,1350,3,,51,,18,1118,4,2895,109,3020,136,42,181,1,,,,1,,814,,2438,1,1756,,14911,1064,1846,471,814,,,2933,104,11,441,6,1,102,63,461,,6,54,8,1,4,,,257,3938,,1323,2201,625,2,,15,,27,2,,626,42,11,183,108,99,2,8,298,172,383,72,59,172,854,847,,52,186,21,,195,815,223,327,,1,,11,2,78,132,17,4,28,26,2300,36,1,132,,11,4051,,,,,,,
106444029,444029,SANTA CRUZ,TELECARE SANTA CRUZ PHF,2250 SOQUEL AVE,SANTA CRUZ,95062,Investor - Corporation,Teaching,1-49,District 17,District 30,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,Urban,,,437,,,,234,203,,,,85,109,114,44,48,24,,13,93,310,34,,,,20,280,17,120,,383,3,42,,2,,,,7,,,,,,437,,4781,,437,,,,,264,7,,1,114,10,37,,,,,1,2,,1,,,,437,,112,257,64,,,,,,4,,,,,,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,,,185,,1,251,,,,,,,
106450936,450936,SHASTA,MAYERS MEMORIAL HOSPITAL,43563 STATE HWY. 299 E,FALL RIVER MILLS,96028,District,Small/Rural,100-149,District 1,District 1,Burney/Cassel/Fall River Mills/Hat Creek/McArthur,Frontier,218,131,,,,,139,210,,,,,,12,25,77,105,118,12,,336,13,,,,,334,15,,,223,,13,3,17,93,,,,,,,211,,138,,25159,42,242,65,,,,187,25,,87,,,4,39,3,,,2,,2,,,,59,290,,243,69,24,,,2,,,11,,38,10,5,24,8,23,1,,50,59,16,17,15,29,,,,6,31,17,,57,,5,2,,,,,,9,5,,,2,3,265,1,3,5,,4,337,,,,,,,
106450940,450940,SHASTA,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE STREET,REDDING,96001,Investor - Limited Liability Company,Small/Rural,200-299,District 1,District 1,Redding,Urban,5702,,110,,,,2968,2844,,,28,172,367,393,735,1333,1446,1338,,177,5592,43,168,67,,81,5231,43,222,,5438,,196,153,,10,,1,12,2,,,4493,,1319,,24081,4864,45,903,,,,3490,153,50,734,5,13,251,182,827,,,57,34,16,,,,625,5187,,3839,1346,501,29,,6,1,40,50,,817,138,34,321,260,177,,12,1280,544,843,159,358,250,,,2,77,521,19,,1697,,636,642,,,,16,8,76,526,19,,110,58,1930,94,2,402,2,54,5352,,,,,,,
106450949,450949,SHASTA,MERCY MEDICAL CENTER - REDDING,2175 ROSALINE AVENUE,REDDING,96001,Non-profit Corporation (incl. Church-related),Small/Rural,200-299,District 1,District 1,Redding,Urban,14720,,,,,,6744,7974,2,1943,205,1215,1431,893,1455,2552,2773,2251,2,1130,13489,101,263,331,32,173,12471,251,1003,196,11798,289,543,271,20,44,4,,8,,1743,,10166,87,4410,57,69163,5514,5822,1016,1743,625,,8724,387,190,1819,40,10,368,608,2347,,1,198,18,,9,1,,1883,12837,,6523,4389,2741,57,,906,,97,,7,1900,405,78,546,323,370,10,17,2172,807,1282,188,538,659,1822,1800,9,163,1571,60,,2080,1660,1407,1266,8,10,1,169,23,302,1097,268,44,327,277,5565,216,148,502,4,95,13971,,,,,,,
106454012,454012,SHASTA,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,2801 EUREKA WAY,REDDING,96001,Investor - Limited Liability Company,Small/Rural,50-99,District 1,District 1,Redding,Urban,,274,,,537,,424,387,,,,12,35,73,115,249,178,149,,29,723,59,19,,,,652,140,,,1,3,801,3,1,2,,,,,,,,,811,,26469,,,811,,,,247,159,2,127,10,,39,37,176,,,6,,,8,,,79,732,,519,243,44,3,,2,,,,,33,1,,64,,16,,,43,210,21,49,62,41,,,,25,178,66,2,179,,97,2,,,,1,,90,87,,,13,1,341,,,37,,21,753,,,,,,,
106454013,454013,SHASTA,PATIENTS' HOSPITAL OF REDDING,2900 EUREKA WAY,REDDING,96001,Investor - Individual,Small/Rural,1-49,District 1,District 1,Redding,Urban,50,,,,,,12,38,,,,,,,,13,23,,14,,47,3,,,,,46,4,,,50,,,,,,,,,,,,,,50,,123,,,50,,,,41,1,5,3,,,,,,,,,,,,,,,50,,48,,1,,,,,1,,,,,,,,,,,,,,,42,,,,,,7,1,,,,,,,,,,,1,48,,,,,1,,,,,,50,,,,,,,
106454068,454068,SHASTA,RESTPADD PSYCHIATRIC HEALTH FACILITY,2750 EUREKA WAY,REDDING,96001,Investor - Corporation,Small/Rural,1-49,District 1,District 1,Redding,Urban,,,364,,,,199,165,,,15,115,117,67,42,,,,8,53,299,12,,,,13,315,10,,26,,,364,,,,,,,,,,,364,,,5342,,364,,,,,260,2,1,23,45,2,30,,,,,,1,,,,,,364,,,,,,,364,,,,,,,,,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,,,122,1,3,238,,,,,,,
